,id,year,week,inventory_doc,material,designation,type,unit,division,store,supplier,theoritical_quantity,entred_quantity,deviation,deviation_cost,dev,date_catchment,corrected_by,catchment,delete,refecrence_inventory,inventory_number,Tys,company,currency,rate,deviation_cost_euro,week_date_cpt,year_date_cpt
131,2698566,2022,39,100791030,IS0002376S,04C0CTNC6012,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
132,2698598,2022,39,100791030,IS0002378S,04C0CTNC8012,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
133,2698935,2022,39,100766029,IS0002551S,128810314200,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
134,2698943,2022,39,100781657,IS0002552S,128810315200,CA,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-23,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,25,2022
135,2699117,2022,39,100781658,IS0002579S,15PA87,CA,U,2010,2001,,10.00,9.00,-1.00,7.21,EUR,2022-06-23,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,7.21,25,2022
136,2699248,2022,39,100791030,IS0002606S,1703242,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
137,2699621,2022,39,100791030,IS0002637S,1TAWP9161300NG,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
138,2699637,2022,39,100791030,IS0002646S,200SV01,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
139,2699720,2022,39,100775819,IS0002652S,202K121250,CA,U,2010,2001,,54.00,54.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
140,2699738,2022,39,100775819,IS0002654S,202K132250,CA,U,2010,2001,,76.00,76.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
141,2699959,2022,39,100781659,IS0002695S,21100016,CA,U,2010,2001,,4100.00,4100.00,0.00,0.00,EUR,2022-06-23,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
142,2700136,2022,39,100791030,IS0002721S,222K132250,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
143,2700156,2022,39,100791030,IS0002723S,222K152250,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
144,2700377,2022,39,100781660,IS0002766S,2PB732T2,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-23,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
145,2700399,2022,39,100791030,IS0002775S,31300010300,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
146,2700453,2022,39,100775819,IS0002790S,34130,CA,U,2010,2001,,27.00,27.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
147,2700616,2022,39,100775819,IS0002806S,35110BC036LE,CA,U,2010,2001,,17.00,17.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
148,2700747,2022,39,100775819,IS0002815S,362A01425,CA,U,2010,2001,,116.00,116.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
149,2700951,2022,39,100791030,IS0002843S,43022,CA,ML,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
150,2700952,2022,39,100791030,IS0002843S,43022,CA,ML,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
151,2701149,2022,39,100791030,IS0002855S,4542572,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
152,2701235,2022,39,100791005,IS0002864S,50KM3601205N,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
153,2701410,2022,39,100791030,IS0002901S,60596150228,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
154,2701905,2022,39,100791030,IS0003046S,6800705500/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
155,2701915,2022,39,100791030,IS0003047S,6800709400/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
156,2701925,2022,39,100791030,IS0003048S,6800800300/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
157,2701936,2022,39,100791030,IS0003049S,6806906700/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
158,2701944,2022,39,100791030,IS0003050S,6806907300/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
159,2701951,2022,39,100791030,IS0003051S,6808100400/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
160,2701961,2022,39,100791030,IS0003052S,6808101600/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
161,2701967,2022,39,100791030,IS0003053S,6808104900/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
162,2701990,2022,39,100791030,IS0003055S,6808108900/ATR-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
163,2702001,2022,39,100791030,IS0003056S,6808940400/ATR-753,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
164,2702015,2022,39,100791030,IS0003059S,6811100300/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
165,2702023,2022,39,100791030,IS0003060S,6811100700/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
166,2702030,2022,39,100791030,IS0003061S,6811100900/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
167,2702038,2022,39,100791030,IS0003062S,6811101400/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
168,2702046,2022,39,100791030,IS0003063S,6811101500/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
169,2702054,2022,39,100791030,IS0003064S,6811101600/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
170,2702061,2022,39,100791030,IS0003065S,6811101700/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
171,2702064,2022,39,100791030,IS0003066S,6811101900/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
172,2702072,2022,39,100791030,IS0003067S,6811102000/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
173,2702079,2022,39,100791030,IS0003068S,6814330000/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
174,2702090,2022,39,100791030,IS0003070S,6814338700/ATR-61VU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
175,2702099,2022,39,100791030,IS0003074S,6825000000/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
176,2702107,2022,39,100791030,IS0003075S,6825000100/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
177,2702115,2022,39,100791030,IS0003076S,6825001100/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
178,2702136,2022,39,100791030,IS0003079S,6827214800/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
179,2702144,2022,39,100791030,IS0003080S,6836000200/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
180,2702165,2022,39,100791030,IS0003082S,6839305900/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
181,2702179,2022,39,100791030,IS0003083S,6839315000/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
182,2702220,2022,39,100791030,IS0003086S,6839605400/ATR-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
183,2702233,2022,39,100791030,IS0003087S,6863446900/ATR-120,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
184,2703224,2022,39,100791030,IS0003116S,6925005400/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
185,2703225,2022,39,100791030,IS0003116S,6925005400/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
186,2703226,2022,39,100791030,IS0003116S,6925005400/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
187,2703227,2022,39,100791030,IS0003116S,6925005400/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
188,2706623,2022,39,100781661,IS0003134S,6939600000/A32-PVU,CC,U,2010,2001,,2.00,2.00,0.00,0.00,EUR,2022-06-23,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
189,2706656,2022,39,100788941,IS0003135S,6939600100/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
190,2706663,2022,39,100768520,IS0003135S,6939600100/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
191,2706740,2022,39,100785542,IS0003140S,6939600700/A32-PVU,CC,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
192,2706796,2022,39,100785543,IS0003142S,6946299300/A32-PVU,CC,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
193,2706933,2022,39,100785544,IS0003149S,6963402800/A32-PVU,CC,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
194,2706957,2022,39,100766029,IS0003150S,6963403000/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
195,2709017,2022,39,100768519,IS0003165S,6963614300/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
196,2709214,2022,39,100785545,IS0003173S,6984007300/A32-PVU,CC,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
197,2709262,2022,39,100766029,IS0003177S,6997012100/A32-PVU,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
198,2709488,2022,39,100791030,IS0003201S,6M90079200/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
199,2709500,2022,39,100791030,IS0003202S,6M90079300/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
200,2709521,2022,39,100785546,IS0003204S,6M90079500/A40-CCP,CC,U,2010,2001,,1.00,1.00,0.00,0.00,EUR,2022-06-24,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
201,2709534,2022,39,100791030,IS0003205S,6M90079600/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
202,2709545,2022,39,100791030,IS0003206S,6M90079700/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
203,2709559,2022,39,100791030,IS0003207S,6M90079800/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
204,2709567,2022,39,100791030,IS0003208S,6M90079900/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
205,2709587,2022,39,100791030,IS0003210S,6M90080100/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
206,2709598,2022,39,100791030,IS0003211S,6M90080200/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
207,2709610,2022,39,100775819,IS0003212S,6M90080300/A40-CCP,CC,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
208,2709621,2022,39,100791030,IS0003213S,6M90080400/A40-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
209,2709657,2022,39,100791030,IS0003216S,6V00205300/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
210,2709667,2022,39,100791030,IS0003217S,6V00205400/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
211,2709837,2022,39,100791030,IS0003229S,6V02119900/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
212,2709971,2022,39,100791030,IS0003238S,6V90079500/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
213,2709986,2022,39,100791030,IS0003239S,6V90079600/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
214,2709996,2022,39,100791030,IS0003240S,6V90079700/A35-CCP,CC,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
215,2710413,2022,39,100791030,IS0003287S,7875000,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
216,2710439,2022,39,100791030,IS0003288S,7875001,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
217,2710491,2022,39,100791030,IS0003290S,787805513M,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
218,2710655,2022,39,100791030,IS0003306S,85150139,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
219,2710971,2022,39,100790910,IS0003383M,98MA-LOT-RAILRB-10-0070,AF,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-07-01,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,26,2022
220,2710994,2022,39,100787755,IS0003384M,98MA-LOT-RAILRB-10-0080,AF,U,2010,2001,,13.00,13.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,QTY_GAP,,1,LFR1,EUR,1.0,0.0,26,2022
221,2711083,2022,39,100787756,IS0003391M,98MA-LOT-RAILRB-10-0150,AF,U,2010,2001,,10.00,10.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
222,2711703,2022,39,100791030,IS0006179S,ABS007802,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
223,2711734,2022,39,100787757,IS0006182S,ABS00960150,CA,U,2010,2001,,9.00,9.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
224,2711754,2022,39,100791030,IS0006183S,ABS0114V311,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
225,2711765,2022,39,100791030,IS0006184S,ABS0114V32,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
226,2711777,2022,39,100791030,IS0006185S,ABS0114V33,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
227,2711792,2022,39,100791030,IS0006186S,ABS0114V34,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
228,2711805,2022,39,100791030,IS0006187S,ABS0114V35,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
229,2711817,2022,39,100791030,IS0006188S,ABS0114V39,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
230,2711943,2022,39,100775819,IS0006198S,ABS023704,CA,U,2010,2001,,109.00,109.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
231,2711971,2022,39,100787758,IS0006201S,ABS027108A,CA,U,2010,2001,,21.00,21.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
232,2712027,2022,39,100791030,IS0006204S,ABS02801010,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
233,2712202,2022,39,100787759,IS0006212S,ABS02810808,CA,U,2010,2001,,12.00,12.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
234,2712286,2022,39,100791030,IS0006215S,ABS02811012,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
235,2712495,2022,39,100766029,IS0006224S,ABS0364A10SC,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-13,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
236,2712525,2022,39,100775819,IS0006225S,ABS0364C,CA,U,2010,2001,,185.00,185.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
237,2712571,2022,39,100775819,IS0006226S,ABS0374A24,CA,U,2010,2001,,4923.00,4923.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
238,2712632,2022,39,100775819,IS0006227S,ABS0374B,CA,U,2010,2001,,344.00,344.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
239,2712710,2022,39,100775819,IS0006229S,ABS0386WF,CA,M,2010,2001,,500.00,500.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
240,2712772,2022,39,100791030,IS0006230S,ABS0388A09A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
241,2712855,2022,39,100775819,IS0006234S,ABS0388B09A,CA,U,2010,2001,,72.00,72.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
242,2712903,2022,39,100775819,IS0006235S,ABS0388B15A,CA,U,2010,2001,,357.00,357.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
243,2713822,2022,39,100791030,IS0006286S,ABS0582V0809P,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
244,2713982,2022,39,100791030,IS0006295S,ABS0582V1709P,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
245,2714248,2022,39,100791030,IS0006310S,ABS0597WUV300A,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
246,2714299,2022,39,100791030,IS0006313S,ABS063109A,CA,M,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-07-04,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,27,2022
247,2714413,2022,39,100785967,IS0006320S,ABS0638A08,CA,U,2010,2001,,14.00,14.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
248,2714443,2022,39,100775819,IS0006321S,ABS0638A10,CA,U,2010,2001,,79.00,79.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
249,2714504,2022,39,100775819,IS0006322S,ABS0638A12,CA,U,2010,2001,,99.00,99.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
250,2714567,2022,39,100775819,IS0006323S,ABS0638A14,CA,U,2010,2001,,98.00,98.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
251,2714623,2022,39,100768511,IS0006324S,ABS0638A16,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
252,2714728,2022,39,100775819,IS0006326S,ABS0638A20,CA,U,2010,2001,,53.00,53.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
253,2714784,2022,39,100775819,IS0006327S,ABS0638A22,CA,U,2010,2001,,38.00,38.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
254,2714842,2022,39,100785968,IS0006328S,ABS0638A24,CA,U,2010,2001,,10.00,10.00,0.00,0.00,EUR,2022-06-27,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
255,2714885,2022,39,100775843,IS0006329S,ABS0638B08,CA,U,2010,2001,,10.00,10.00,0.00,0.00,EUR,2022-06-21,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
256,2714937,2022,39,100775844,IS0006330S,ABS0638B10,CA,U,2010,2001,,384.00,384.00,0.00,0.00,EUR,2022-06-21,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
257,2714999,2022,39,100775819,IS0006331S,ABS0638B12,CA,U,2010,2001,,3.00,3.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
258,2715065,2022,39,100775819,IS0006332S,ABS0638B14,CA,U,2010,2001,,25.00,25.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
259,2715132,2022,39,100775819,IS0006333S,ABS0638B16,CA,U,2010,2001,,89.00,89.00,0.00,0.00,EUR,2022-06-20,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
260,2715192,2022,39,100788942,IS0006334S,ABS0638B18,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-29,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,26,2022
261,2715210,2022,39,100768505,IS0006334S,ABS0638B18,CA,U,2010,2001,,0.00,0.00,0.00,0.00,EUR,2022-06-15,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,24,2022
262,2715246,2022,39,100781662,IS0006335S,ABS0638B20,CA,U,2010,2001,,11.00,11.00,0.00,0.00,EUR,2022-06-23,L0025830,X,,,,1,LFR1,EUR,1.0,0.0,25,2022
